"V1"
"1  90 142 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  90 143 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  90 144 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  90 145 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  90 146 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  90 147 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  90 148 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  90 149 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  90 150 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  90 151 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  90 152 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  90 153 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  90 154 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  90 155 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  90 156 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  90 157 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  90 158 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  90 159 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  90 160 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  90 161 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  90 162 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  90 163 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  90 164 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  90 165 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  90 166 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  90 167 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  90 168 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  90 169 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  90 170 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  90 171 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  90 172 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
