"no","Agex","Agex_h","p11","p12","p13","p21","p22","p23","name"
"1","86","87","0.78660","0.17471","0.03869","0.13527","0.79553","0.06920","FRFsr"
"1","87","88","0.76660","0.17714","0.05626","0.13368","0.79194","0.07438","FRFsr"
"1","88","89","0.73990","0.17834","0.08176","0.13173","0.78807","0.08020","FRFsr"
"1","89","90","0.70411","0.17771","0.11818","0.12930","0.78389","0.08681","FRFsr"
"1","90","91","0.65656","0.17451","0.16894","0.12622","0.77935","0.09443","FRFsr"
"1","50","51","0.99269","0.00453","0.00277","0.40725","0.59035","0.00240","FRMadl"
"1","51","52","0.99198","0.00499","0.00304","0.40133","0.59593","0.00274","FRMadl"
"1","52","53","0.99119","0.00549","0.00332","0.39543","0.60143","0.00314","FRMadl"
"1","53","54","0.99033","0.00604","0.00363","0.38955","0.60686","0.00359","FRMadl"
"1","54","55","0.98939","0.00664","0.00397","0.38369","0.61220","0.00411","FRMadl"
"1","55","56","0.98835","0.00731","0.00434","0.37784","0.61745","0.00471","FRMadl"
"1","56","57","0.98721","0.00803","0.00475","0.37201","0.62259","0.00540","FRMadl"
"1","57","58","0.98597","0.00883","0.00520","0.36619","0.62763","0.00618","FRMadl"
"1","58","59","0.98461","0.00971","0.00568","0.36038","0.63253","0.00709","FRMadl"
"1","59","60","0.98311","0.01067","0.00621","0.35457","0.63730","0.00813","FRMadl"
"1","60","61","0.98147","0.01173","0.00680","0.34877","0.64191","0.00932","FRMadl"
"1","61","62","0.97968","0.01289","0.00743","0.34297","0.64634","0.01069","FRMadl"
"1","62","63","0.97771","0.01416","0.00813","0.33716","0.65058","0.01225","FRMadl"
"1","63","64","0.97556","0.01555","0.00889","0.33134","0.65461","0.01405","FRMadl"
"1","64","65","0.97321","0.01707","0.00972","0.32550","0.65838","0.01611","FRMadl"
"1","65","66","0.97064","0.01874","0.01062","0.31964","0.66188","0.01848","FRMadl"
"1","66","67","0.96782","0.02056","0.01162","0.31375","0.66507","0.02118","FRMadl"
"1","67","68","0.96474","0.02256","0.01270","0.30781","0.66790","0.02428","FRMadl"
"1","68","69","0.96138","0.02473","0.01389","0.30183","0.67034","0.02783","FRMadl"
"1","69","70","0.95770","0.02711","0.01519","0.29578","0.67233","0.03188","FRMadl"
"1","70","71","0.95370","0.02969","0.01661","0.28967","0.67381","0.03652","FRMadl"
"1","71","72","0.94932","0.03251","0.01817","0.28347","0.67473","0.04180","FRMadl"
"1","72","73","0.94455","0.03558","0.01987","0.27717","0.67500","0.04783","FRMadl"
"1","73","74","0.93936","0.03891","0.02173","0.27077","0.67455","0.05469","FRMadl"
"1","74","75","0.93370","0.04252","0.02378","0.26423","0.67328","0.06248","FRMadl"
"1","75","76","0.92755","0.04644","0.02602","0.25756","0.67111","0.07133","FRMadl"
"1","76","77","0.92086","0.05066","0.02848","0.25073","0.66793","0.08134","FRMadl"
"1","77","78","0.91359","0.05522","0.03118","0.24372","0.66362","0.09266","FRMadl"
"1","78","79","0.90572","0.06013","0.03415","0.23652","0.65807","0.10541","FRMadl"
"1","79","80","0.89718","0.06540","0.03741","0.22912","0.65114","0.11974","FRMadl"
"1","80","81","0.88795","0.07105","0.04101","0.22150","0.64272","0.13578","FRMadl"
"1","81","82","0.87797","0.07707","0.04497","0.21364","0.63268","0.15369","FRMadl"
"1","82","83","0.86720","0.08347","0.04933","0.20553","0.62089","0.17358","FRMadl"
"1","83","84","0.85559","0.09025","0.05416","0.19718","0.60724","0.19558","FRMadl"
"1","84","85","0.84311","0.09741","0.05948","0.18858","0.59165","0.21977","FRMadl"
"1","85","86","0.82971","0.10492","0.06537","0.17973","0.57403","0.24624","FRMadl"
"1","86","87","0.81535","0.11276","0.07189","0.17064","0.55436","0.27499","FRMadl"
"1","87","88","0.80000","0.12091","0.07909","0.16135","0.53264","0.30601","FRMadl"
"1","88","89","0.78362","0.12931","0.08706","0.15187","0.50893","0.33921","FRMadl"
"1","89","90","0.76620","0.13792","0.09587","0.14224","0.48333","0.37443","FRMadl"
"1","90","91","0.74772","0.14667","0.10560","0.13253","0.45602","0.41146","FRMadl"
"1","50","51","0.98754","0.01030","0.00216","0.37049","0.62050","0.00900","FRMgali"
"1","51","52","0.98650","0.01118","0.00232","0.36142","0.62853","0.01005","FRMgali"
"1","52","53","0.98537","0.01213","0.00250","0.35244","0.63635","0.01121","FRMgali"
"1","53","54","0.98415","0.01316","0.00270","0.34355","0.64395","0.01250","FRMgali"
"1","54","55","0.98282","0.01427","0.00290","0.33476","0.65130","0.01394","FRMgali"
"1","55","56","0.98139","0.01548","0.00313","0.32606","0.65840","0.01554","FRMgali"
"1","56","57","0.97985","0.01678","0.00337","0.31745","0.66523","0.01732","FRMgali"
"1","57","58","0.97818","0.01819","0.00363","0.30894","0.67176","0.01930","FRMgali"
"1","58","59","0.97637","0.01971","0.00392","0.30053","0.67797","0.02150","FRMgali"
"1","59","60","0.97442","0.02136","0.00423","0.29221","0.68385","0.02393","FRMgali"
"1","60","61","0.97231","0.02314","0.00456","0.28399","0.68937","0.02664","FRMgali"
"1","61","62","0.97003","0.02505","0.00492","0.27586","0.69451","0.02963","FRMgali"
"1","62","63","0.96757","0.02712","0.00531","0.26783","0.69922","0.03295","FRMgali"
"1","63","64","0.96491","0.02935","0.00574","0.25988","0.70349","0.03663","FRMgali"
"1","64","65","0.96205","0.03176","0.00620","0.25202","0.70728","0.04069","FRMgali"
"1","65","66","0.95896","0.03434","0.00670","0.24425","0.71056","0.04519","FRMgali"
"1","66","67","0.95562","0.03713","0.00725","0.23657","0.71328","0.05015","FRMgali"
"1","67","68","0.95203","0.04012","0.00785","0.22897","0.71541","0.05563","FRMgali"
"1","68","69","0.94817","0.04333","0.00850","0.22144","0.71690","0.06166","FRMgali"
"1","69","70","0.94400","0.04678","0.00921","0.21400","0.71770","0.06830","FRMgali"
"1","70","71","0.93952","0.05048","0.01000","0.20663","0.71777","0.07561","FRMgali"
"1","71","72","0.93471","0.05444","0.01085","0.19933","0.71705","0.08363","FRMgali"
"1","72","73","0.92953","0.05867","0.01180","0.19210","0.71548","0.09242","FRMgali"
"1","73","74","0.92397","0.06320","0.01283","0.18494","0.71302","0.10204","FRMgali"
"1","74","75","0.91800","0.06802","0.01398","0.17784","0.70960","0.11256","FRMgali"
"1","75","76","0.91160","0.07316","0.01524","0.17081","0.70516","0.12403","FRMgali"
"1","76","77","0.90474","0.07863","0.01663","0.16384","0.69965","0.13651","FRMgali"
"1","77","78","0.89739","0.08443","0.01818","0.15694","0.69300","0.15007","FRMgali"
"1","78","79","0.88954","0.09057","0.01989","0.15009","0.68516","0.16475","FRMgali"
"1","79","80","0.88115","0.09706","0.02179","0.14331","0.67607","0.18061","FRMgali"
"1","80","81","0.87218","0.10391","0.02390","0.13660","0.66569","0.19771","FRMgali"
"1","81","82","0.86263","0.11112","0.02625","0.12996","0.65398","0.21606","FRMgali"
"1","82","83","0.85246","0.11868","0.02887","0.12339","0.64091","0.23571","FRMgali"
"1","83","84","0.84164","0.12658","0.03178","0.11689","0.62645","0.25666","FRMgali"
"1","84","85","0.83015","0.13483","0.03502","0.11049","0.61060","0.27891","FRMgali"
"1","85","86","0.81797","0.14340","0.03864","0.10417","0.59337","0.30246","FRMgali"
"1","86","87","0.80507","0.15227","0.04266","0.09796","0.57479","0.32725","FRMgali"
"1","87","88","0.79144","0.16142","0.04714","0.09187","0.55490","0.35324","FRMgali"
"1","88","89","0.77707","0.17082","0.05212","0.08589","0.53377","0.38033","FRMgali"
"1","89","90","0.76193","0.18043","0.05764","0.08006","0.51151","0.40843","FRMgali"
"1","90","91","0.74603","0.19020","0.06377","0.07438","0.48821","0.43741","FRMgali"
"1","50","51","0.93601","0.06258","0.00141","0.17474","0.81843","0.00683","FRMsr"
"1","51","52","0.93410","0.06441","0.00149","0.17196","0.82049","0.00755","FRMsr"
"1","52","53","0.93214","0.06629","0.00157","0.16922","0.82244","0.00835","FRMsr"
"1","53","54","0.93013","0.06822","0.00165","0.16649","0.82428","0.00922","FRMsr"
"1","54","55","0.92805","0.07020","0.00174","0.16379","0.82601","0.01020","FRMsr"
"1","55","56","0.92593","0.07223","0.00184","0.16112","0.82762","0.01127","FRMsr"
"1","56","57","0.92374","0.07432","0.00194","0.15846","0.82909","0.01245","FRMsr"
"1","57","58","0.92149","0.07645","0.00206","0.15583","0.83042","0.01376","FRMsr"
"1","58","59","0.91918","0.07864","0.00217","0.15321","0.83159","0.01520","FRMsr"
"1","59","60","0.91681","0.08089","0.00230","0.15061","0.83259","0.01679","FRMsr"
"1","60","61","0.91437","0.08319","0.00244","0.14803","0.83342","0.01855","FRMsr"
"1","61","62","0.91187","0.08554","0.00259","0.14547","0.83404","0.02049","FRMsr"
"1","62","63","0.90930","0.08795","0.00275","0.14292","0.83446","0.02262","FRMsr"
"1","63","64","0.90666","0.09041","0.00292","0.14038","0.83464","0.02497","FRMsr"
"1","64","65","0.90395","0.09294","0.00311","0.13786","0.83457","0.02757","FRMsr"
"1","65","66","0.90117","0.09551","0.00331","0.13534","0.83423","0.03042","FRMsr"
"1","66","67","0.89832","0.09815","0.00354","0.13284","0.83360","0.03356","FRMsr"
"1","67","68","0.89539","0.10084","0.00378","0.13034","0.83265","0.03702","FRMsr"
"1","68","69","0.89238","0.10358","0.00404","0.12784","0.83134","0.04082","FRMsr"
"1","69","70","0.88929","0.10638","0.00433","0.12534","0.82966","0.04499","FRMsr"
"1","70","71","0.88613","0.10924","0.00464","0.12285","0.82757","0.04958","FRMsr"
"1","71","72","0.88288","0.11214","0.00498","0.12035","0.82504","0.05461","FRMsr"
"1","72","73","0.87955","0.11510","0.00536","0.11785","0.82203","0.06012","FRMsr"
"1","73","74","0.87613","0.11810","0.00577","0.11534","0.81850","0.06616","FRMsr"
"1","74","75","0.87263","0.12115","0.00622","0.11282","0.81440","0.07277","FRMsr"
"1","75","76","0.86903","0.12425","0.00672","0.11029","0.80971","0.08000","FRMsr"
"1","76","77","0.86535","0.12739","0.00726","0.10775","0.80436","0.08789","FRMsr"
"1","77","78","0.86157","0.13056","0.00787","0.10519","0.79831","0.09649","FRMsr"
"1","78","79","0.85771","0.13377","0.00853","0.10262","0.79152","0.10586","FRMsr"
"1","79","80","0.85374","0.13700","0.00926","0.10002","0.78394","0.11605","FRMsr"
"1","80","81","0.84968","0.14026","0.01006","0.09740","0.77550","0.12710","FRMsr"
"1","81","82","0.84552","0.14353","0.01095","0.09475","0.76617","0.13908","FRMsr"
"1","82","83","0.84126","0.14682","0.01192","0.09208","0.75589","0.15204","FRMsr"
"1","83","84","0.83689","0.15011","0.01300","0.08938","0.74461","0.16601","FRMsr"
"1","84","85","0.83243","0.15339","0.01418","0.08665","0.73229","0.18106","FRMsr"
"1","85","86","0.82785","0.15666","0.01548","0.08389","0.71889","0.19722","FRMsr"
"1","86","87","0.82317","0.15991","0.01692","0.08110","0.70438","0.21452","FRMsr"
"1","87","88","0.81839","0.16313","0.01849","0.07828","0.68873","0.23299","FRMsr"
"1","88","89","0.81349","0.16630","0.02022","0.07543","0.67191","0.25265","FRMsr"
"1","89","90","0.80848","0.16942","0.02211","0.07256","0.65394","0.27351","FRMsr"
"1","90","91","0.80335","0.17247","0.02418","0.06966","0.63480","0.29554","FRMsr"
"1","50","51","0.99889","0.00101","0.00011","0.19836","0.78771","0.01393","GRFadl"
"1","51","52","0.99872","0.00115","0.00013","0.19828","0.78660","0.01512","GRFadl"
"1","52","53","0.99852","0.00132","0.00016","0.19818","0.78542","0.01640","GRFadl"
"1","53","54","0.99829","0.00151","0.00019","0.19806","0.78414","0.01780","GRFadl"
"1","54","55","0.99803","0.00174","0.00024","0.19793","0.78277","0.01931","GRFadl"
"1","55","56","0.99772","0.00199","0.00029","0.19777","0.78129","0.02094","GRFadl"
"1","56","57","0.99737","0.00228","0.00035","0.19758","0.77970","0.02272","GRFadl"
"1","57","58","0.99696","0.00261","0.00043","0.19737","0.77799","0.02464","GRFadl"
"1","58","59","0.99648","0.00299","0.00053","0.19713","0.77615","0.02672","GRFadl"
"1","59","60","0.99593","0.00343","0.00065","0.19686","0.77417","0.02897","GRFadl"
"1","60","61","0.99529","0.00392","0.00079","0.19656","0.77203","0.03141","GRFadl"
"1","61","62","0.99454","0.00449","0.00096","0.19622","0.76974","0.03404","GRFadl"
"1","62","63","0.99368","0.00514","0.00118","0.19583","0.76727","0.03690","GRFadl"
"1","63","64","0.99267","0.00589","0.00144","0.19541","0.76461","0.03998","GRFadl"
"1","64","65","0.99150","0.00674","0.00176","0.19493","0.76175","0.04332","GRFadl"
"1","65","66","0.99014","0.00771","0.00215","0.19440","0.75868","0.04692","GRFadl"
"1","66","67","0.98855","0.00882","0.00263","0.19381","0.75537","0.05082","GRFadl"
"1","67","68","0.98670","0.01009","0.00321","0.19316","0.75182","0.05502","GRFadl"
"1","68","69","0.98455","0.01153","0.00392","0.19244","0.74800","0.05956","GRFadl"
"1","69","70","0.98204","0.01318","0.00478","0.19164","0.74391","0.06445","GRFadl"
"1","70","71","0.97911","0.01505","0.00584","0.19076","0.73951","0.06973","GRFadl"
"1","71","72","0.97570","0.01719","0.00712","0.18979","0.73479","0.07542","GRFadl"
"1","72","73","0.97171","0.01961","0.00868","0.18872","0.72974","0.08155","GRFadl"
"1","73","74","0.96707","0.02236","0.01058","0.18753","0.72433","0.08814","GRFadl"
"1","74","75","0.96165","0.02548","0.01288","0.18623","0.71854","0.09523","GRFadl"
"1","75","76","0.95533","0.02900","0.01567","0.18480","0.71234","0.10286","GRFadl"
"1","76","77","0.94797","0.03297","0.01906","0.18322","0.70573","0.11105","GRFadl"
"1","77","78","0.93941","0.03745","0.02315","0.18148","0.69868","0.11983","GRFadl"
"1","78","79","0.92945","0.04247","0.02808","0.17958","0.69117","0.12925","GRFadl"
"1","79","80","0.91790","0.04808","0.03402","0.17748","0.68317","0.13935","GRFadl"
"1","80","81","0.90452","0.05433","0.04115","0.17517","0.67468","0.15015","GRFadl"
"1","81","82","0.88907","0.06126","0.04967","0.17265","0.66566","0.16169","GRFadl"
"1","82","83","0.87128","0.06889","0.05983","0.16988","0.65611","0.17402","GRFadl"
"1","83","84","0.85088","0.07723","0.07189","0.16684","0.64600","0.18716","GRFadl"
"1","84","85","0.82760","0.08629","0.08611","0.16353","0.63532","0.20116","GRFadl"
"1","85","86","0.80118","0.09603","0.10279","0.15991","0.62405","0.21604","GRFadl"
"1","86","87","0.77141","0.10638","0.12221","0.15597","0.61220","0.23183","GRFadl"
"1","87","88","0.73813","0.11723","0.14464","0.15170","0.59974","0.24856","GRFadl"
"1","88","89","0.70127","0.12841","0.17032","0.14709","0.58667","0.26624","GRFadl"
"1","89","90","0.66088","0.13973","0.19939","0.14212","0.57299","0.28488","GRFadl"
"1","90","91","0.61718","0.15091","0.23191","0.13682","0.55870","0.30449","GRFadl"
"1","50","51","0.99906","0.00082","0.00013","0.19858","0.78982","0.01160","GRFgali"
"1","51","52","0.99891","0.00094","0.00015","0.19691","0.79050","0.01260","GRFgali"
"1","52","53","0.99874","0.00107","0.00019","0.19523","0.79108","0.01368","GRFgali"
"1","53","54","0.99854","0.00123","0.00023","0.19355","0.79159","0.01486","GRFgali"
"1","54","55","0.99831","0.00141","0.00028","0.19187","0.79199","0.01614","GRFgali"
"1","55","56","0.99804","0.00162","0.00034","0.19018","0.79229","0.01752","GRFgali"
"1","56","57","0.99773","0.00185","0.00041","0.18849","0.79248","0.01903","GRFgali"
"1","57","58","0.99737","0.00213","0.00051","0.18679","0.79256","0.02065","GRFgali"
"1","58","59","0.99695","0.00244","0.00062","0.18507","0.79250","0.02242","GRFgali"
"1","59","60","0.99646","0.00279","0.00075","0.18335","0.79231","0.02434","GRFgali"
"1","60","61","0.99588","0.00320","0.00092","0.18161","0.79198","0.02641","GRFgali"
"1","61","62","0.99521","0.00367","0.00112","0.17986","0.79148","0.02866","GRFgali"
"1","62","63","0.99443","0.00420","0.00137","0.17809","0.79081","0.03109","GRFgali"
"1","63","64","0.99352","0.00481","0.00167","0.17630","0.78997","0.03373","GRFgali"
"1","64","65","0.99246","0.00551","0.00203","0.17449","0.78892","0.03659","GRFgali"
"1","65","66","0.99121","0.00631","0.00248","0.17265","0.78767","0.03968","GRFgali"
"1","66","67","0.98976","0.00722","0.00302","0.17079","0.78619","0.04302","GRFgali"
"1","67","68","0.98805","0.00826","0.00369","0.16889","0.78447","0.04664","GRFgali"
"1","68","69","0.98606","0.00945","0.00449","0.16696","0.78249","0.05054","GRFgali"
"1","69","70","0.98372","0.01081","0.00548","0.16500","0.78024","0.05477","GRFgali"
"1","70","71","0.98098","0.01235","0.00667","0.16298","0.77769","0.05933","GRFgali"
"1","71","72","0.97776","0.01411","0.00812","0.16092","0.77482","0.06426","GRFgali"
"1","72","73","0.97400","0.01612","0.00989","0.15881","0.77162","0.06957","GRFgali"
"1","73","74","0.96958","0.01839","0.01203","0.15663","0.76806","0.07531","GRFgali"
"1","74","75","0.96440","0.02097","0.01463","0.15440","0.76412","0.08149","GRFgali"
"1","75","76","0.95834","0.02389","0.01777","0.15208","0.75977","0.08814","GRFgali"
"1","76","77","0.95123","0.02719","0.02157","0.14969","0.75500","0.09531","GRFgali"
"1","77","78","0.94292","0.03091","0.02616","0.14721","0.74978","0.10302","GRFgali"
"1","78","79","0.93322","0.03510","0.03169","0.14462","0.74407","0.11130","GRFgali"
"1","79","80","0.92189","0.03978","0.03833","0.14193","0.73786","0.12020","GRFgali"
"1","80","81","0.90871","0.04500","0.04629","0.13912","0.73112","0.12975","GRFgali"
"1","81","82","0.89341","0.05079","0.05580","0.13618","0.72383","0.13999","GRFgali"
"1","82","83","0.87571","0.05719","0.06711","0.13310","0.71596","0.15094","GRFgali"
"1","83","84","0.85531","0.06420","0.08050","0.12986","0.70747","0.16266","GRFgali"
"1","84","85","0.83192","0.07181","0.09626","0.12646","0.69836","0.17518","GRFgali"
"1","85","86","0.80527","0.08002","0.11471","0.12287","0.68860","0.18853","GRFgali"
"1","86","87","0.77512","0.08875","0.13614","0.11910","0.67816","0.20273","GRFgali"
"1","87","88","0.74127","0.09792","0.16081","0.11514","0.66703","0.21783","GRFgali"
"1","88","89","0.70366","0.10738","0.18896","0.11097","0.65519","0.23384","GRFgali"
"1","89","90","0.66233","0.11698","0.22069","0.10661","0.64261","0.25078","GRFgali"
"1","90","91","0.61750","0.12646","0.25604","0.10204","0.62930","0.26865","GRFgali"
"1","50","51","0.98983","0.01017","0.00001","0.28575","0.71268","0.00157","GRFsr"
"1","51","52","0.98866","0.01133","0.00001","0.27523","0.72297","0.00180","GRFsr"
"1","52","53","0.98737","0.01262","0.00002","0.26498","0.73296","0.00207","GRFsr"
"1","53","54","0.98593","0.01405","0.00002","0.25499","0.74265","0.00236","GRFsr"
"1","54","55","0.98433","0.01564","0.00003","0.24526","0.75203","0.00271","GRFsr"
"1","55","56","0.98255","0.01741","0.00003","0.23580","0.76110","0.00310","GRFsr"
"1","56","57","0.98058","0.01938","0.00004","0.22660","0.76985","0.00354","GRFsr"
"1","57","58","0.97839","0.02156","0.00006","0.21766","0.77829","0.00405","GRFsr"
"1","58","59","0.97595","0.02397","0.00007","0.20898","0.78639","0.00463","GRFsr"
